period,world_growth,oil_price_shock,gdp_growth,inflation,nominal_rate_change,real_rate_change,reer_level,exports_growth,imports_growth,trade_balance,current_account,current_account_gdp,fdi,portfolio_flows,remittances,financial_account,reserves_change,reserves_months,external_debt_gdp,vulnerability_score,terms_of_trade
49,0.029139789263630957,-0.12449823740303559,0.05522912222508913,0.06527235713619718,-0.07452422055460449,-0.11979657769080167,2.395573016481901,0.19536810304004582,-0.10044595010698798,0.2958140531470338,0.05434536142566366,0.05434536142566366,0.008032530507782503,0.010860069970310202,0.05287149966492972,0.019392600478092707,-0.020942000594854734,0.5,0.36548850664169685,0.3794698279887636,-0.19202836542941554
50,0.04667787985891417,0.19886752641876523,0.037378195148482056,0.049351452627298266,-0.06932744468665672,-0.09867889731395499,2.1591805127804022,0.19489718710888004,-0.04795448434667848,0.24285167145555853,0.059221996312114424,0.059221996312114424,0.008026988796684528,0.01857145656676878,0.0588243755569434,0.027098445363453308,-0.05138562798603686,0.5,0.36548850664169685,0.3794698279887636,0.13343265739820498
51,0.028440868563800806,-0.049163724125069565,0.08409708060126943,0.052659961413477424,-0.05599283336321347,-0.08865279477669089,1.9677631258950512,0.1559767361972233,-0.012342123386410053,0.16831885958363335,0.0045888599426864365,0.0045888599426864365,0.007898081751469528,0.002133681013719897,0.05408991712538214,0.010531762765189426,0.05677212917064364,1.1812655500477236,0.36548850664169685,0.33178123948542293,-0.1116169614154571
52,0.030362252563070753,0.36128969343782885,0.06047454339798413,0.04749117812358069,0.06419967864064503,0.03670850051706434,2.03999675961943,0.010924383569250296,0.1787065804413408,-0.1677821968720905,-0.016659379869719014,-0.016659379869719014,0.008034690345192509,-0.007790902944277621,0.06093003123194427,0.0007437874009148878,-0.06765145151712011,0.5,0.37381819657655635,0.3832181884594503,-0.13447156059465784
53,-0.012185703376419933,-0.13457549783249628,0.05383422720408706,0.05430970248890983,0.0038189985679884172,-0.03049070392092141,1.9777958224222347,0.01437594856512936,0.010115009783202566,0.004260938781926793,-0.019404153224862983,-0.019404153224862983,0.008337375505812235,-0.0036734523257363023,0.05125056752691383,0.005163923180075932,0.019903916228634064,0.7388469947436087,0.38352027318898785,0.3708648333029919,0.058317764045439105
54,0.05705706820357774,-0.09960338804438242,0.11085270188702948,0.040959687438836316,-0.04383032376931145,-0.06479001120814777,1.8496544089200704,0.17587449980645387,0.04489794942778702,0.13097655037866685,0.026052445738281305,0.026052445738281305,0.00805924428383729,-0.01389562565860585,0.054264952898033625,-0.005336381374768559,0.028456569799644227,1.0803258323393394,0.38352027318898785,0.34696131467129077,-0.10987456328089465
55,0.04417690579159701,0.02516567713941283,0.08444054132701559,0.044731290136017274,-0.0099642110563921,-0.03469550119240937,1.7854797221698389,0.11382065668380648,0.06804418315580496,0.045776473528001516,0.016399887854916036,0.016399887854916036,0.00798471835123731,0.008577174650088532,0.05587026075666452,0.017061893001325844,-0.045284888956647236,0.5369071648595726,0.38352027318898785,0.38500062139487445,0.004327790997176603
56,-0.011753357716254617,-0.05002120609516875,0.041698620615924886,0.049658643499466505,0.016062726476663576,-0.013595917022802929,1.7612044880213205,-0.0092340092261044,0.02874475237311458,-0.03797876159921898,-0.018722997816428125,-0.018722997816428125,0.007831202097287703,0.005070397435750737,0.05266093190781755,0.01340159953303844,-0.014515572804893927,0.5,0.39288177209720193,0.39179679744374085,0.2760382885160714
57,0.01566359909632646,-0.14747173035148597,0.06569628065098003,0.06632833692168527,-0.033507124537577274,-0.07983546145926254,1.6205979149960141,0.1201674800027519,-0.0394912522767733,0.1596587322795252,0.015521078611508164,0.015521078611508164,0.007988956232175933,-0.002391461273875246,0.05201807513739117,0.006097494958300687,0.01134725438070998,0.6361670525685198,0.39288177209720193,0.38226510376394446,0.09820858283898386
58,0.015998437904564775,0.2558120959261565,0.07845967493925114,0.05934555745176887,0.06060660834671898,0.021261050894950104,1.6550535297469942,0.006187112024750752,0.16630033657692245,-0.1601132245521717,-0.04919077790625681,-0.04919077790625681,0.008241981253991528,-0.007799601973775109,0.058684044597022256,0.0009423792802164192,-0.004062794993205762,0.5874135126500506,0.41747716105033034,0.38888105411449647,-0.1532479674855553
59,0.01538105773020442,-0.08864829134111572,0.06756361625281969,0.05711856619630916,0.010645577482247492,-0.026472988714061663,1.611239316332834,0.05857435319362003,0.03976894257327723,0.0188054106203428,0.0067399937748679195,0.0067399937748679195,0.008007423519449382,-0.0074424070116981406,0.05297871642497479,0.0010650165077512419,-0.030017384732085723,0.5,0.41747716105033034,0.395,-0.01830646727452869
60,0.025706537976533855,-0.09510374527688605,0.07309592515853156,0.061662488967545094,-0.025400244145099192,-0.0670627331126443,1.5031852040810056,0.12561075201024807,-0.005842282681441491,0.13145303469168956,0.019915557773627884,0.019915557773627884,0.00824807015118372,-0.018212955297014454,0.053235658339705366,-0.009464885145830734,0.019289155487613913,0.731469865851367,0.41747716105033034,0.37879710939040434,-0.10001405672500382
61,0.02564540043268308,0.04642868939645166,0.061170432636493265,0.038225973565453666,0.023411952644699453,0.005185979079245787,1.5109806911016017,0.03490492868653461,0.09218043267339993,-0.05727550398686532,0.011035238081113459,0.011035238081113459,0.008193294812756869,0.0031677856983637256,0.05556879147027189,0.011861080511120595,-0.07633130243307047,0.5,0.41747716105033034,0.395,0.08816979344726551
62,0.01634741632906531,0.04672035641147263,0.05981778769595631,0.05077394452051055,0.029363931441794333,-0.0014100130787162192,1.5088501885654608,0.03485042811263561,0.08207614397566165,-0.04722571586302604,0.004556196938140897,0.004556196938140897,0.008087027826163261,0.011379565470655481,0.0552463149355724,0.01996659329681874,-0.08818691958561885,0.5,0.41747716105033034,0.395,-0.13340371876471036
63,0.010802442950387955,-0.4358250759971757,0.037849379516764106,0.049960665750234536,-0.022323232000181506,-0.052283897750416045,1.4299616195858083,0.08543200351850411,-0.08339927835231498,0.16883128187081908,0.08745887733594718,0.08745887733594718,0.008110059612708711,-0.008907266159513252,0.04708913223790026,-0.00029720654680454083,-0.12340615942018449,0.5,0.41747716105033034,0.395,-0.053664184133900145
64,0.03157455048728815,-0.04111206507323734,0.07489787971304726,0.061520311509031644,0.062466297398306,0.020945985889274363,1.4599135754918566,0.02828541317935418,0.11678309767910489,-0.0884976844997507,0.017299677933640324,0.017299677933640324,0.008283559572121025,-0.01623243217541428,0.05433307510344413,-0.007448872603293253,-0.11143089569208373,0.5,0.41747716105033034,0.395,0.01805716478738198
65,0.028940311631182096,0.04886943940552024,0.04402036271673683,0.060391036938864044,-0.030518180682272758,-0.0709092176211368,1.3563922460592526,0.12830546736712445,-0.02651267046511463,0.15481813783223908,0.036319234856714504,0.036319234856714504,0.007970363403997986,0.007910247181352388,0.0557250447196087,0.016380610585350376,-0.04908245077230765,0.5,0.41747716105033034,0.395,0.03619542341930815
66,0.015148720868829752,-0.20698599397262796,0.06535236430094467,0.059105128103678135,-0.006380977132220286,-0.045486105235898425,1.2946952456138447,0.07606643197489293,-0.005064895144950787,0.08113132711984372,0.020389932629275832,0.020389932629275832,0.00802935657002859,-8.505885276941225e-05,0.05101796607403445,0.008444297717259177,-0.0423301489254326,0.5,0.41747716105033034,0.395,0.12029589893927028
67,0.03500446520490425,0.04147624053798409,0.05720078072770519,0.05738153314009728,-0.041379257160477204,-0.07876079030057448,1.192724024870902,0.14791724168799258,-0.020695568317433688,0.16861281000542627,0.030914063381004227,0.030914063381004227,0.007974150731578105,-0.003277096735505531,0.05581651514408937,0.0051970539960725735,-0.002931125538022439,0.5,0.41747716105033034,0.395,0.1579132842190664
68,-0.0016250857079385395,0.04626519683432872,0.029625452546941888,0.03824685932616376,-0.01973338248654673,-0.03798024181271049,1.1474240779904756,0.04167359520468872,-0.0034163222632361823,0.0450899174679249,0.006378636064942246,0.006378636064942246,0.007975212264328424,-0.0030850022907484187,0.05460617273084698,0.0053902099735800065,0.008416150860480039,0.6009938103257605,0.41747716105033034,0.38793043327719673,-0.04003276486692682
69,-0.0028803733589967927,0.18570514860712226,0.061391662726831164,0.05700815161416033,-0.000996333241317461,-0.038004484855477784,1.103816816995676,0.03889483082813561,0.058288340704312214,-0.019393509876176607,-0.05590778335630459,-0.05590778335630459,0.00788979377486812,0.009759866136760565,0.05686274580978084,0.018149659911628688,0.06945912206239281,1.4345032750744742,0.44543105272848266,0.3295847707447868,-0.04631583004021608
70,-0.020388282234132082,-0.2840255582874285,0.08155753432363008,0.05982746343266272,0.023239546786476235,-0.016587916646186484,1.0855067956426927,-0.012549379834654428,0.04104800413886256,-0.05359738397351699,-0.045857984419581166,-0.045857984419581166,0.008264946833096427,0.0067612740192475596,0.04849591075361598,0.015526220852343987,0.019737854241312573,1.6713575259702251,0.4683600449382732,0.3130049731820842,0.01616412505949237
71,0.02889016390710558,-0.17838225592533505,0.09523194479053837,0.030774071140028395,0.016586800401171824,0.005812729261143429,1.091816552756895,0.042395083376406406,0.1030269404749995,-0.06063185709859309,0.005623645242798472,0.005623645242798472,0.008106615813274189,0.006512684593423771,0.05197362654676209,0.01511930040669796,-0.06221750277085132,0.9247474927200092,0.4683600449382732,0.3652676755095993,-0.04337856435927302
72,0.014372210031596513,-0.21279216762346406,0.032806634096523915,0.04871011944180556,-0.08118445222963686,-0.10989457167144241,0.9718318403478852,0.15466670531924676,-0.12987787921057548,0.28454458452982223,0.0654284529604133,0.0654284529604133,0.0076620727234513785,-0.001580229749696935,0.05089483102732504,0.006581842973754444,-0.007841854337046664,0.8306452406754492,0.4683600449382732,0.37185483315271856,-0.1065687653644335
73,0.020331385995347846,-0.12533535607992904,0.05320458425825167,0.06265708087686056,-0.04821996263993204,-0.0908770435167926,0.8835146359015857,0.13925177315464587,-0.0663006431240466,0.20555241627869247,0.0348151517696506,0.0348151517696506,0.007896757893891933,-0.003717475257325349,0.052547631411717415,0.004679282636566584,0.0012399620287071242,0.8455247850199347,0.4683600449382732,0.37081326504860457,0.07475638886612693
74,0.03350135157955284,-0.04572219778325352,0.055248083392349864,0.04300554741502695,-0.02211191962787376,-0.045117467042900705,0.8436526934343755,0.10933838991127742,0.006610687011983085,0.10272770289929434,0.046198917687063974,0.046198917687063974,0.007806949602482917,-0.012898345852000002,0.05432483131217659,-0.004591396249517085,-0.04172565914577376,0.5,0.4683600449382732,0.395,0.02645985309298381
75,0.036193952359747636,0.279009771735112,0.05193596621241084,0.06254773405693571,-0.006152706390921647,-0.04870044044785736,0.8025664356791002,0.11777282073415085,0.04649612077219656,0.07127669996195429,0.011397406138261304,0.011397406138261304,0.007904215383066966,-4.237455252970105e-05,0.05977768835669246,0.008361840830537266,-0.026337584957454956,0.5,0.4683600449382732,0.395,-0.056415442590867775
76,0.03667794678240374,-0.008689927236228088,0.03876864531467373,0.06188731451307989,-0.07055205838900908,-0.11243937290208897,0.7123263689390775,0.19420721006218655,-0.09484598030624192,0.28905319036842847,0.06783733107533899,0.06783733107533899,0.007827064039435316,-0.0021347532155106858,0.05504767992734285,0.006192310823924631,-0.027425267835160895,0.5,0.4683600449382732,0.395,0.05787895779576748
77,0.039631310447194194,0.1559256338186108,0.07162801761792119,0.052208350266825417,-0.025458181489013923,-0.05766653175583934,0.6712489777641305,0.13297658956522773,0.04190601972312513,0.0910705698421026,0.007251696403753748,0.007251696403753748,0.008232779230608441,0.000201572011357611,0.05786779508574832,0.008934351241966053,0.009052386471225247,0.608628637654703,0.4683600449382732,0.3873959953641708,0.2126291201086012
78,0.0475438047358028,0.32073597209859517,0.06924716058953462,0.035396493836315865,0.01505046646299845,-0.00034602737331741393,0.6710167072435127,0.0822512430368576,0.13665181227136158,-0.05440056923450398,0.005614926975582177,0.005614926975582177,0.007953221733228606,-0.0004233692991874416,0.06086568546632708,0.008029852434041165,-0.047136302631819685,0.5,0.4683600449382732,0.395,-0.003717352435241114
79,0.026610434447474508,0.08896630391922124,0.08919968065068014,0.038944808384890034,0.029282888160901594,0.01033807977601156,0.6779537314940327,0.03591439807002095,0.14114758693842178,-0.10523318886840083,-0.023527895551522286,-0.023527895551522286,0.008104433471679823,0.011398081261008783,0.05630463130721825,0.020002514732688607,-0.03757864676745176,0.5,0.48012399271403433,0.395,-0.13416094427447026
80,0.026804833713524406,-0.013718763739812059,0.05072428393404875,0.04145888964267569,-0.04633218823531286,-0.06779107787798855,0.6319945172846478,0.12335127297628357,-0.023310734000154598,0.14666200697643816,0.034716499175229586,0.034716499175229586,0.007908291535033857,0.0017960897215724763,0.05461717054500916,0.010204381256606334,-0.011359302424335367,0.5,0.48012399271403433,0.395,0.1277501238729569
81,0.07325073503384988,-0.06770557586890513,0.04511373681956806,0.03378722984402101,-0.1375899129171207,-0.1513771427611417,0.5363249930173909,0.3043613191942145,-0.14519054158764655,0.44955186078186105,0.13297950488909044,0.13297950488909044,0.007871302676092796,0.009542862148514198,0.055361283871354576,0.017914164824606997,-0.06522373610897439,0.5,0.48012399271403433,0.395,-0.051494746852809824
82,0.06042090782828129,0.05210618142871237,0.08145384096805106,0.04656365640207001,-0.052419203970172995,-0.078982860372243,0.4939645109797541,0.19492496885233845,0.011780965883642525,0.18314400296869593,0.04596968298322389,0.04596968298322389,0.007842949906059401,0.0037589122405931917,0.05688656794912926,0.012101862146652594,-0.025899975278518186,0.5,0.48012399271403433,0.395,0.07891579399192986
83,0.03731103088252777,0.043088527505165244,0.0742553560799635,0.05966747176157713,-0.012449077003571146,-0.05211654876514828,0.4682207854550251,0.12310774330332541,0.035432812012963666,0.08767493129036175,0.015548879965292452,0.015548879965292452,0.008150522423639426,-0.0068108866292192136,0.05592430899090021,0.0018396357944202124,-0.012625712862126076,0.5,0.48012399271403433,0.395,-0.014005777006010557
84,0.00761280443091384,0.09175645375047307,0.05746882519872989,0.047782066467864065,-0.0010783107622125095,-0.028860377230076575,0.4547077569598303,0.04484583501628481,0.050813927474591125,-0.005968092458306318,-0.021196087109753535,-0.021196087109753535,0.007994214356732065,0.010406058446345954,0.05568195220285097,0.01890027280307802,0.005749931895334691,0.5689991827440163,0.4907220362689111,0.39017005720791886,0.013868281348866716
85,0.009695461032997885,-0.30518440538804176,0.06494775357929514,0.023597554977741186,-0.01754299151231245,-0.021140546490053636,0.445094986484433,0.04161775640119281,0.010726005766369617,0.03089175063482319,0.028155165448220443,0.028155165448220443,0.008147575260549626,0.0003709268838584093,0.04920573753945884,0.009018502144408035,-0.040598114398262594,0.5,0.4907220362689111,0.395,0.019430480436728525
86,0.022540165711158768,-0.006934762364458866,0.06504212523654243,0.050263781451997884,-0.023436839430843945,-0.05370062088284183,0.42119310935837884,0.10458420657292478,0.014070624948664845,0.09051358162425993,0.013150146369137,0.013150146369137,0.008133233033475643,-0.0016969968548991772,0.054578990254019216,0.006936236178576466,-0.0010002294396183192,0.5,0.4907220362689111,0.395,-0.06610612449167466
87,0.0549875867788363,-0.12519467379777424,0.07124247236507868,0.037175196064104896,-0.10815317308558249,-0.1253283691496874,0.3684056638654073,0.24323681252745866,-0.08702629474639145,0.3302631072738501,0.07610115521001995,0.07610115521001995,0.007965403971199872,0.004475959812541684,0.05376985093695177,0.012941363783741555,0.0019532254396030305,0.5234387052752364,0.4907220362689111,0.39335929063073344,-0.0678683096756042
88,0.06633771365115569,0.08427535683247515,0.051507041088335,0.05768040042251099,-0.07480142111663779,-0.11248182153914878,0.32696672372848695,0.24628386237970612,-0.06458647113903293,0.31087033351873905,0.09212812890530726,0.09212812890530726,0.007919172642011803,0.00018996858913824187,0.05762563090825652,0.008609141231150046,-0.06912495457066649,0.5,0.4907220362689111,0.395,-0.0391798600303011
89,0.0017254618148068689,0.04695384332395451,0.05034253341128036,0.05207918659377229,0.020275956958759556,-0.011803229635012735,0.32310746040531185,0.01806229490194311,0.05668411414744723,-0.03862181924550412,-0.012886879788003992,-0.012886879788003992,0.007704204668205638,-0.0004507600330905977,0.054735474670726446,0.00775344463511504,-0.021173752162939215,0.5,0.49716547616291307,0.395,0.13941421216591107
90,0.04661033389851495,-0.19369337776911133,0.0476738831860676,0.032457095942021064,-0.10654264643993996,-0.11899974238196102,0.2846577558553901,0.2207392290109329,-0.11951773830827017,0.3402569673192031,0.10021934330676191,0.10021934330676191,0.00797547636462143,0.0064552175058124085,0.052344743020037394,0.01493069387043384,-0.047456097259042415,0.5,0.49716547616291307,0.395,0.1572530939071948
91,0.07707681614280221,0.3103262194551217,0.02621100413574763,0.04399304725517047,-0.08399309387997095,-0.10798614113514142,0.25391866325637735,0.2603565468398765,-0.05745225671460141,0.31780880355447794,0.11422034133467149,0.11422034133467149,0.007869344077735615,0.009512856657842841,0.06173348654923614,0.017882200735578457,-0.11179493490649345,0.5,0.49716547616291307,0.395,-0.20049953891985808
92,0.09015499607828835,-0.11788483997129007,0.07539054336270834,0.06599387804157902,-0.1030887072839415,-0.14908258532552052,0.21606381247571635,0.3271432572361166,-0.11088617406465184,0.43802943130076843,0.12686187515839395,0.12686187515839395,0.008185695588520222,-0.0024753565808311433,0.05512835600242947,0.006210339007689079,-0.08489692457303721,0.5,0.49716547616291307,0.395,0.02411186826279526
93,0.04030054976434181,-0.09638520618672132,0.07169237398948078,0.04752308180734319,-0.06215062769496761,-0.0896737095023108,0.1966885689218072,0.17877854093963363,-0.036667059966971616,0.21544560090660525,0.048845520109051646,0.048845520109051646,0.007979471843280878,-0.005505554433987592,0.05372822344962393,0.002973917409293286,-4.904599056947123e-05,0.5,0.49716547616291307,0.395,-0.17561410409001194
94,0.03062423291493424,-0.32204166919349697,0.06791584033073983,0.06038858386587802,-0.0585691453778157,-0.09895772924369371,0.1772247147731134,0.1641166637222442,-0.0872055003397334,0.2513221640619776,0.05784730876713524,0.05784730876713524,0.008096739621289232,-0.004404273912887566,0.04966428545691299,0.004192465708401667,-0.02381787598924289,0.5,0.49716547616291307,0.395,0.1745677508245567
95,0.04598107774276549,-0.20995453653718674,0.058325832844576035,0.039665551226571234,-0.06822177895362153,-0.08788733018019276,0.1616489077497583,0.18673808689517668,-0.06860083125504357,0.25533891815022025,0.09145403198116833,0.09145403198116833,0.007732273344668775,-0.0007933670864880396,0.05205428408368176,0.007438906258180736,-0.07567462040039602,0.5,0.49716547616291307,0.395,-0.009886616009898194
96,0.04889207237472472,0.08252803910867038,0.06393119388763906,0.058990709329919205,-0.03883161118495341,-0.07782232051487262,0.14906901463997754,0.17698795059991967,-0.004692668644545872,0.18168061924446555,0.047453891332306875,0.047453891332306875,0.007932645086651265,0.017614183518901812,0.05698271359288337,0.026046828605553077,-0.07405387911071779,0.5,0.49716547616291307,0.395,-0.05123920177602631
97,0.025895743305642482,-0.02436201508910763,0.07133347178580682,0.03117544339423119,-0.002931737817541573,-0.014107181211772762,0.14696607103739096,0.06250589205048729,0.07002255293638537,-0.0075166608858980855,0.012231551792164667,0.012231551792164667,0.008192077028797646,-0.001082751532160259,0.05440955691538834,0.007609325496637386,-0.03131597239353133,0.5,0.49716547616291307,0.395,-0.08546417442575761
98,0.028144229982069027,-0.16995658534868419,0.04178636303578148,0.06396497921970201,-0.0881361563295129,-0.1321011355492149,0.12755168616614504,0.20083399750173858,-0.14022695912657235,0.34106095662831093,0.06857485982100556,0.06857485982100556,0.0080401528471384,0.011032752132156239,0.05208639323711554,0.01957290497929464,-0.026461742146271026,0.5,0.49716547616291307,0.395,0.09168901333618815
99,0.02226735697217044,0.1584964392449761,0.0662427961330274,0.06972962052751294,0.027497431690804836,-0.022232188836708102,0.12471593299285878,0.0651896146149249,0.08055041815088382,-0.015360803535958922,-0.01268628929478828,-0.01268628929478828,0.007723303998117558,0.0001989501271545649,0.05729900221296251,0.008422254125272123,-0.033570884231078166,0.5,0.5035086208103072,0.395,-0.03310547436581451
