k,a,eps_m,eps_g,eps_f,shock_technology,shock_monetary,shock_fiscal,shock_foreign,y,c,i,pi,r
0.0,0.0013994995949150708,0.00022887503395045816,-0.004721439318304377,-0.014795195081652897,0.0013994995949150708,0.00022887503395045816,-0.004721439318304377,-0.014795195081652897,3.0164473081896603,1.7042234500903308,0.7087104765262109,0.00045031741975486345,0.01133628606860852
0.0,0.005666368662365627,-0.0007665403992887364,-0.005809536208145005,-0.015503822895380524,0.004406819026942063,-0.0008809779162639655,-0.0020323847535015033,-0.0029279070759755605,3.0198608034436205,1.706271547242707,0.7087104765262109,0.0009766582793233184,0.013832544984941289
0.0,0.0003813909508105428,-0.0024496974516528824,-0.014909816502734322,-0.013906181811680258,-0.004718340845318522,-0.0020664272520085143,-0.010262187536218317,-0.0007279323506068134,3.0156328212743766,1.7037347579411606,0.7087104765262109,-0.0011333148976319291,0.008553594134886459
0.0,0.008455391558904558,0.0016693683303051748,-0.014618164206432655,-0.012254720114362969,0.00811213970317507,0.002894217056131616,-0.0026903110042451974,-0.00043446557443474975,3.022092021760852,1.7076102782330458,0.7087104765262109,0.0028639781392897235,0.017779133933506646
0.0,0.025743655331817803,-0.0014548380127133212,-0.02032001033944193,-0.03282414222375015,0.0181338029288037,-0.0022895221778659086,-0.008625478974295804,-0.02240763012654163,3.0359226327791826,1.7159086448440442,0.7087104765262109,0.0054510582732796575,0.02857505964365685
0.0,0.005240545267218573,-0.0024374017158021255,-0.017276101915603023,-0.03432911981196353,-0.01792874453141745,-0.0017099827094454651,-0.0010200936440494812,-0.006428598921775904,3.0195201447275033,1.7060671520130366,0.7087104765262109,3.903000623145959e-05,0.012255773217244893
0.0,0.008460720973981588,0.0012330542439563151,-0.025372268723634323,-0.027853808229015748,0.003744230233484872,0.002451755101857378,-0.011551387191151903,0.0013259436111532521,3.0220962852929136,1.707612836352283,0.7087104765262109,0.0026471001557337804,0.017455948724203543
0.0,0.010959518757051262,-0.0012385560209608485,-0.027968661880324767,-0.025818464805219047,0.003344869880467833,-0.0018550831429390061,-0.007670846901417307,-0.0021427278105556604,3.024095323519369,1.708812259288156,0.7087104765262109,0.002011006491211824,0.017501327340648316
0.0,0.0097430096992765,0.0005428768600075633,-0.04140619791150672,-0.009410551533754292,-0.00012055718206963508,0.0011621548704879876,-0.019031268407246907,0.012535143550681896,3.0231221162731496,1.7082283349404244,0.7087104765262109,0.0026097607578302066,0.017912855117466184
0.0,-0.00763228318820783,0.0034993124304357635,-0.02938608704596276,0.0014117669320419697,-0.01640099191755668,0.0032278740004319816,0.0037388712832426224,0.009410735735733118,3.0092218819631618,1.6998881943544317,0.7087104765262109,-8.20917499520569e-05,0.006924959200798849
0.0,-0.01435210168914992,0.002030227295246492,-0.02369317006949525,-0.013774993775567554,-0.007483046819762872,0.00028057108002861044,-0.00018430043272504049,-0.014974995667803229,3.003846027162408,1.6966626814739796,0.7087104765262109,-0.0024293907577727855,0.000716083288690935
0.0,-0.019220394638300265,0.0018874907036289124,-0.01799996799587636,-0.0015018790736072273,-0.006303503118065337,0.0008723770560056664,0.0009545680597198445,0.010206865635625194,2.999951392803088,1.6943259008583875,0.7087104765262109,-0.0036691493613775833,-0.003090871796376274
0.0,-0.03033011486794529,-3.617527745692836e-05,-0.018868275525213418,-0.012873946052190185,-0.013031759693475054,-0.0009799206292713846,-0.004468301128512328,-0.011597348839624043,2.991063616619372,1.6889932351481578,0.7087104765262109,-0.00729731520703532,-0.012977008656720909
0.0,-0.0319007938178699,-0.001401105755881828,-0.010607467897318344,-0.0016536911045881494,-0.00460369043671914,-0.0013830181171533638,0.004487152522852391,0.009289163039773507,2.989807073459432,1.688239309252194,0.7087104765262109,-0.008356743394229722,-0.01519442251748243
0.0,-0.023421627855671878,0.0017716692063403355,-0.006091020470403202,0.013590823367766161,0.0052890865804110345,0.0024722220842812496,0.002394953847451474,0.014996460806666088,2.9965904062291906,1.692309308914049,0.7087104765262109,-0.00473535608219112,-0.006370675164545327
0.0,-0.020505299447661846,0.0027037930634440334,-0.014263641030750012,0.018351058574322815,0.0005741656224428454,0.0018179584602738658,-0.00939082465442745,0.006798858711721578,2.998923468955599,1.693709146549894,0.7087104765262109,-0.0035693753357168086,-0.0034551726816297564
0.0,-0.021983584560823503,0.00035640537639692335,-0.009090209126386816,-0.0004104714707656165,-0.0035288150579278416,-0.0009954911553250933,0.002320703698213195,-0.01600887125894001,2.9977408408650694,1.6929995696955764,0.7087104765262109,-0.005097857606399178,-0.006339210132918001
0.0,-0.014596306821413583,0.0042346938618283685,-0.003666483336455251,0.004981653909804181,0.005188919283327571,0.004056491173629907,0.0036056839646542017,0.005330554659954955,3.0036506630565976,1.6965454630104932,0.7087104765262109,-0.0013857667062250147,0.002183837313107312
0.0,0.0006509525600469426,0.0008593261245224023,-0.025838770632106694,-0.0068934325342596145,0.013787628699319168,-0.001258020806391782,-0.022905583962942493,-0.011127838357593168,3.0158484705617656,1.703864147513594,0.7087104765262109,0.0005858916766724257,0.011240228640037512
0.0,0.005412184229453495,-0.001756165378493834,-0.02916269195344877,-0.012415040060667522,0.0048263269254112465,-0.0021858284407550352,-0.008491675447763414,-0.0065556224065468505,3.019657455897291,1.7061495387149093,0.7087104765262109,0.00042084152582193583,0.012897146081524492
0.0,-0.003705342890844476,-0.0013946572602119905,-0.034574171304615084,-0.007629274503722318,-0.008576308697352621,-0.0005165745709650734,-0.01124401774185607,0.002923509547845075,3.0123634342010526,1.7017731256971662,0.7087104765262109,-0.0015866109239086909,0.006238956558809304
0.0,-0.017657405651742814,0.00180951327633949,-0.016568616274287365,-0.016345787560577137,-0.014322597049982786,0.002506841906445485,0.011090720769404703,-0.009860904232413167,3.001201783992334,1.6950761355719353,0.7087104765262109,-0.00333302071824847,-0.0019614832370595647
0.0,-0.03175887158175204,0.0011277940423582503,-0.009241593536793699,-0.024569943995926907,-0.015867206495183507,0.00022303740418850524,0.004013299482636192,-0.010676024569436343,2.9899206112483268,1.6883074319255307,0.7087104765262109,-0.007058232158441315,-0.013189886769352541
0.0,-0.014138742876293296,-0.0011330325213141142,-0.01132220115181199,-0.012848888327065515,0.014444241547283543,-0.0016969295424932394,-0.00392892632237703,0.008035564069472355,3.0040167142126935,1.6967650937041507,0.7087104765262109,-0.0039598145509674885,-0.001494208875958452
0.0,-0.0165648595164961,0.0003742484341951668,0.01600432073243166,-0.00493999638149221,-0.003839990927832134,0.0009407646948522239,0.025062081653881255,0.005981558696513477,3.002075820900531,1.6956005577168534,0.7087104765262109,-0.0037884420668615366,-0.002207596805880672
0.0,-0.031428636376859206,0.0005306288410739658,-0.001966553209568416,-0.004020465864062149,-0.01652026281201271,0.0003435046239763824,-0.014770009795513744,0.00017853106020622854,2.990184799412241,1.6884659448238792,0.7087104765262109,-0.007277558309909176,-0.013386781914597197
0.0,-0.0318442291158305,0.0015843300872093837,-0.00980696375714458,0.016859182923145775,-0.0035584563766572104,0.0013190156666724009,-0.008233721189489847,0.0202765789075986,2.989852325221064,1.688266460309173,0.7087104765262109,-0.006850449944194631,-0.012912356461613986
0.0,-0.034105356912659424,-0.0015217561226601927,0.010276432462968417,0.0157904107538829,-0.005445550708411973,-0.0023139211662648847,0.018122003468684082,0.0014601052692089897,2.988043422983601,1.6871811189666952,0.7087104765262109,-0.008946163720368319,-0.016960378244606014
0.0,-0.039378809401542876,0.00137316849534568,0.018895296483608992,0.0004997839404328793,-0.008683988180149396,0.0021340465566757763,0.01067415051323426,-0.012922065200367584,2.983824660992494,1.684649861772031,0.7087104765262109,-0.008764330008697462,-0.018797008672653197
0.0,-0.03730336467380379,0.0026546048953333063,0.01685003095356472,-0.013156428107943789,-0.0018624362124152,0.001968020647660466,0.001733793766677525,-0.013581244457311736,2.9854850167746854,1.6856460752413458,0.7087104765262109,-0.007625505074046204,-0.01625859337958057
0.0,-0.012430912516344487,1.6364584207966557e-05,0.027557553838889227,-0.010703004454539866,0.021142115690078924,-0.0013109378634586866,0.014077529076037454,0.0004799594372123542,3.0053829785006525,1.6975848522769261,0.7087104765262109,-0.002975236711818733,0.000665790026744207
0.0,-0.024463140042665685,-0.0028552802313957476,0.03374374080245273,-0.0010733003775742263,-0.013275318777955646,-0.0028634625234997308,0.01169769773134135,0.00802425340878466,2.9957571964795955,1.691809383064292,0.7087104765262109,-0.007298793725937695,-0.010632436504962744
0.0,-0.019154972427735555,-0.00184587929732008,0.03371844928288596,0.015449804467663966,0.002861853610663561,-0.00041823918162220614,0.006723456640923778,0.01636210978860206,3.0000037305715397,1.6943573035194586,0.7087104765262109,-0.005520133031316601,-0.005841178417059004
0.0,-0.02609385461800863,-0.002910372583266036,0.02949256985609528,0.015475136434831623,-0.008854379433046629,-0.0019874329346059962,0.0025178104297865116,0.0023428026373172534,2.9944526248193215,1.6910266400681275,0.7087104765262109,-0.007717711399955032,-0.01191309884612574
0.0,-0.03521699605012871,-0.0033660226576130397,0.027148170420323244,0.008101312154919611,-0.011732526893920939,-0.0019108363659800216,0.0035541145354470176,-0.005052553814687268,2.9871541116736253,1.68664753218071,0.7087104765262109,-0.010135090380837389,-0.019188423890297367
0.0,-0.026236792610604003,-0.0013192772755560044,0.004949215690474795,-0.008436216535887813,0.005458503834511835,0.0003637340532505153,-0.016769320645783802,-0.015322331867569483,2.994338274425245,1.6909580298316818,0.7087104765262109,-0.006956468864322927,-0.010828410239715766
0.0,-0.03503228326813209,-0.00029691838649778475,-0.008424915239360568,-0.011455287803627324,-0.011419169918588486,0.00036272025128021747,-0.012384287791740405,-0.004284503748122683,2.9873018818992225,1.6867361943160681,0.7087104765262109,-0.008556207177600602,-0.016746213972643587
0.0,-0.03050768324469119,0.00017587928481268577,-0.0036255004144104927,-0.001129545301968694,0.001021371696627694,0.00032433847806157814,0.0031144317770779614,0.008607449331114531,2.9909215619179754,1.68890800232732,0.7087104765262109,-0.007233904336319496,-0.012952919701345477
0.0,-0.03443079539389257,0.0026459286529522084,0.0015843417344774385,0.007929262684048682,-0.006973880473670498,0.0025579890105458655,0.004484742066005833,0.008889376190722071,2.987783072198614,1.6870249084957032,0.7087104765262109,-0.006940426568058145,-0.014081947908634136
0.0,-0.03805463119226988,-0.00386815816604209,0.0022093788790416317,0.0047343661720632355,-0.007066915337766564,-0.005191122492518194,0.0009419054914596807,-0.0020055071093781434,2.9848840035599125,1.6852854673124822,0.7087104765262109,-0.011067190569165775,-0.021721628229646378
0.0,-0.024934178181305985,0.0005437589521735597,0.0073870545184999215,0.0007410977786978042,0.009314989891736911,0.0024778380351946046,0.005619551415266616,-0.0032831134675559456,2.9953803659686833,1.6915832847577446,0.7087104765262109,-0.0057123232874267005,-0.008441146102652352
0.0,-0.029389552721844583,-0.0005931219105040788,0.019533033683048713,-0.003778528180639968,-0.006948792358669197,-0.0008650013865908586,0.013623390068248776,-0.004408461292533102,2.9918160663362525,1.6894447049782861,0.7087104765262109,-0.007350053608494749,-0.012679891400469807
0.0,-0.03155222659500138,0.0011032960059847716,0.014166460069150028,0.0028874575854287653,-0.005101629145341255,0.001399856961236811,-0.0014599668772889431,0.006099206538972738,2.990085927237727,1.6884066215191709,0.7087104765262109,-0.007020886379807936,-0.013051210106702274
0.0,-0.03865826422462696,0.0017615181132252513,0.007955922483757474,-0.008068708435905144,-0.010261260289125723,0.0012098701102328654,-0.0033772455715625504,-0.010523047383519595,2.9844010971340267,1.6849957234569506,0.7087104765262109,-0.008397224357297835,-0.017958132124787356
0.0,-0.03547861803422234,0.0020269334830360086,-0.004864410695190856,-0.00196212924111924,-0.0006861802320580679,0.0011461744264233827,-0.011229148682196835,0.0048962729294001325,2.98694481408635,1.6865219536283447,0.7087104765262109,-0.007501401586695416,-0.015342539492721992
0.0,-0.019204286991572214,0.003036373825744651,-0.001351014391046546,0.023012083206813406,0.012726469239227893,0.0020229070842266465,0.0025405141651061386,0.02467989306176476,2.9999642789204706,1.694333632528817,0.7087104765262109,-0.003090841965104969,-0.0022169676432761123
0.0,-0.01416262267628452,0.003876504721482013,0.0022515480718542837,0.015169499179503835,0.0031212356161304743,0.0023583178086096874,0.003332359584691521,-0.004390771546287558,3.0039976103727004,1.696753631400155,0.7087104765262109,-0.0014607770815673368,0.0022447954081452545
0.0,-0.017008479556314293,-0.0004970441519694506,0.01654783900963176,0.019389289925906175,-0.004262119147658227,-0.002435296512710457,0.014746600552148333,0.006495215623327914,3.001720924868677,1.695387620097741,0.7087104765262109,-0.004330557169500116,-0.0031982174757656584
0.0,-0.03314793484692278,-0.0024559337259644452,0.008320707450154426,0.025074820003481352,-0.017840303246239912,-0.00220741164997972,-0.004917563757550982,0.008593923566461105,2.98880936063619,1.6876406815582488,0.7087104765262109,-0.009183471226243668,-0.016933370677124412
0.0,-0.04194611790800253,0.0019317174419404498,0.0017942561142965498,0.02977133417698651,-0.01211297654577203,0.0031596843049226725,-0.004862309845826991,0.008457737174027362,2.981770814187326,1.6834175536889302,0.7087104765262109,-0.009101209576950431,-0.020329251427616574
0.0,-0.0325056357002611,0.0005882026046228875,-0.00444486378394136,0.037271838060546264,0.00524587041694118,-0.00037765611634733745,-0.0058802686753785995,0.01196620401010773,2.9893231999535193,1.6879489851486462,0.7087104765262109,-0.007507251265751248,-0.014162121077721192
0.0,-0.024243526582929754,-0.0001259096717458521,-0.012898731336705938,0.027897679787886858,0.005011545547305233,-0.0004200109740572958,-0.009342840309552848,-0.0037833825635774673,2.9959328872473843,1.6919147975249653,0.7087104765262109,-0.005881401215776112,-0.008418502355825978
0.0,-0.024988736391235434,0.002334653992328118,0.012336827426908272,0.007606853801858559,-0.0031695624665986537,0.002397608828201044,0.022655812496273024,-0.01610617401784527,2.99533671940074,1.6915570968169786,0.7087104765262109,-0.004829969737732447,-0.007139439062082682
0.0,-0.016101152233087276,0.002931020037334134,0.004958329031887527,0.006197238939552198,0.006388710519024614,0.001763693041170075,-0.004911132909639091,-0.0002685867920275766,3.0024467867272584,1.6958231372128898,0.7087104765262109,-0.00239876651727388,6.239943186443428e-05
0.0,-0.013740943137269623,-0.000786724208044835,0.002849081097807663,-0.0176073943473163,0.0007500938725089254,-0.002252234226711902,-0.0011175821277023587,-0.022875047445935666,3.0043349540039124,1.6969560375788821,0.7087104765262109,-0.003691188456967172,-0.0009321498393485171
0.0,-0.021014397897970577,-0.00033947228744167263,-0.0006491895273032003,-0.009892076500546701,-0.008647549074427914,5.3889816580744834e-05,-0.0029284544055493307,0.005074208694672154,2.998516190195352,1.6934647792937458,0.7087104765262109,-0.005213191639233741,-0.006124536517028621
0.0,-0.022512814059825918,-0.005919706995557719,-0.005397121837679296,-0.014578711235871743,-0.0035998559516523983,-0.005749970851836882,-0.004877770215836736,-0.006170446210407047,2.9973174572658676,1.6927455395360553,0.7087104765262109,-0.008362928872137038,-0.01144850883112569
0.0,-0.02105961147993651,-0.0010517992557898094,-0.0033480589298939107,-0.016720745045544782,-0.0007980788260931825,0.00190805424198905,0.0009696385402495261,-0.0043288404950538,2.998480019329779,1.693443076774402,0.7087104765262109,-0.005580206383079694,-0.006693144065584024
0.0,-0.006737247683983642,-0.0025638870135827646,0.015296402612305792,-0.03378907945374904,0.012216402647959215,-0.00203798738568786,0.01797484975622092,-0.019576446165035972,3.009937910366541,1.7003178113964594,0.7087104765262109,-0.0028988829509475115,0.0030577866009953505
0.0,-0.012573299669498904,-0.002375690085321269,0.02688832883383064,-0.03577485840499613,-0.006509776753913624,-0.0010937465785298866,0.014651206743986005,-0.0070541408693094425,3.005269068778129,1.6975165064434121,0.7087104765262109,-0.0042054369633403536,-0.0012364652117998953
0.0,-0.02885157956873436,-0.0024746939243572626,0.004883168429967291,-0.04825378001291086,-0.017535609866185346,-0.0012868488816966282,-0.016627494637097222,-0.01784515036866416,2.9922464448587407,1.6897029320917791,0.7087104765262109,-0.008161726058674889,-0.013682210814495931
0.0,-0.03210845461056913,0.0014717718248083056,-0.00031908293852874175,-0.03395934257120905,-0.006142032998708203,0.002709118786986937,-0.0042256176825025745,0.007056370439765179,2.9896409448252728,1.6881396320716984,0.7087104765262109,-0.006970143194132485,-0.013197586534416291
0.0,-0.02006841856845801,0.002684663305659775,0.000547391020079043,-0.014378203197380599,0.008829190581054209,0.0019487773932556224,0.0008026573709020363,0.01448723798814709,2.999272973658962,1.6939188493719117,0.7087104765262109,-0.003474088803600027,-0.0031374905317730663
0.0,-0.0069441619327535176,0.004206436783767448,0.0010127403334841017,-0.011818099687853759,0.011117414778858692,0.0028641051309375603,0.0005748275174208672,0.00040337302991974946,3.0097723789675253,1.7002184925570498,0.7087104765262109,0.000436619528022833,0.00797827461994293
0.0,-0.015434313941376145,0.0027200209189914373,-0.008223990130538657,-0.015607948803011784,-0.00918456820189798,0.0006168025271077134,-0.009034182397325938,-0.005562564068336089,3.0029802573606275,1.6961432195929111,0.7087104765262109,-0.0023442248864345107,0.0004109471948080187
0.0,-0.010984294791677958,-0.0024931328405293886,0.0019617353673643803,-0.010063183679176347,0.002906587755560572,-0.003853143300025107,0.008540927471795306,0.0032035728033836686,3.006540272680386,1.6982792287847663,0.7087104765262109,-0.003882797170267349,-0.00011690357106194926
0.0,-0.005132097523305044,-0.0018424327902944457,0.001912446264069377,-0.012934066836245633,0.004753767789205119,-0.0005958663700297514,0.0003430579701778726,-0.004380360708945738,3.0112220304950843,1.7010882834735852,0.7087104765262109,-0.002152919800740399,0.004818791390577607
0.0,-0.006684479738340423,-0.0021943506260187476,0.0033581529983866404,0.00423740866720535,-0.002065591967365883,-0.0012731342308715246,0.0018281959871311385,0.015231365478014137,3.009980124723056,1.7003431400103683,0.7087104765262109,-0.0027014504502110457,0.0033750425303574784
0.0,0.0004816247226148507,0.004126116143652046,0.001337097610918476,-0.00035223549099927445,0.0064976564871212315,0.00522329145666142,-0.0013494247877908364,-0.003954032858123822,3.01571300829182,1.7037828701516267,0.7087104765262109,0.002178648005253552,0.013561631997936375
0.0,0.003995577208362995,0.0013545342772673663,-0.010803805037688649,0.007380664777891278,0.0035621149580096294,-0.0007085237945586566,-0.01187348312642343,0.007680064945240661,3.0185241702804184,1.7054695673447857,0.7087104765262109,0.0016362056686407417,0.014153549487316376
0.0,0.019186802794866984,-0.0006509782631305241,-0.005185382966050043,0.0019470922883780134,0.015590783307340289,-0.0013282454017642072,0.0034576610641008764,-0.0043264727728295725,3.030677150749622,1.712761355626308,0.7087104765262109,0.00427934353920286,0.024194746527761324
0.0,0.024892219664579794,-0.0035620873131108097,-0.0025127669842329578,-0.004714638450481027,0.007624097149199505,-0.0032365981815455475,0.001635539388607076,-0.006369666895602338,3.035241484245392,1.7154999557237698,0.7087104765262109,0.004193089062943687,0.026347531561257517
0.0,0.02008837553397856,-0.004118654129690733,-0.004603340511542632,0.0011464734479214736,-0.0023146221641432534,-0.0023376104731353286,-0.0025931269241562657,0.005153916130830346,3.031398408940911,1.7131941105410813,0.7087104765262109,0.002761883063309518,0.022279184909565916
0.0,0.023389279361031995,-0.0006776389312324565,-0.011331238144696635,0.009628917867178335,0.005309741380451289,0.00138168813361291,-0.007648565735462529,0.008654415436445082,3.0340391320025537,1.714778544378067,0.7087104765262109,0.005274607581031417,0.027368633216970036
0.0,0.012150020709223431,0.0012463620399707298,-0.013612066535909816,0.013003064623033498,-0.008900330715705364,0.0015851815055869581,-0.004547076020152506,0.004818484435931914,3.025047725081107,1.7093837002251988,0.7087104765262109,0.0035391859901989908,0.020269797369998028
0.0,0.006080688886661189,0.0011623657017585986,-0.003212096592277125,0.009246142667552852,-0.0048543297516399,0.0005391846817732337,0.007677556636450728,-0.0018064622620256223,3.020192259623057,1.706470420950369,0.7087104765262109,0.002040548183677945,0.015594107931191493
0.0,0.014217051614607328,0.0014380521283458513,-0.018010607839486974,0.013650698065425616,0.008744431616612258,0.0008568692774665519,-0.015440930565665274,0.005791476798005692,3.026701349805414,1.710375875059783,0.7087104765262109,0.004131118451678675,0.021984508424371094
0.0,0.014533135922712982,6.532825490989053e-05,-0.01034394480816761,0.003973466644411752,0.0017377894695663862,-0.0006536978092630351,0.0040645414634219714,-0.00762962671120002,3.0269542172518986,1.7105275955276737,0.7087104765262109,0.0035206167489060633,0.02119518959345446
0.0,0.00599881159146017,0.002027844375978175,-0.00032283943943975726,-0.0033939392014738627,-0.007081010738981514,0.0019951802485232294,0.007952316407094331,-0.006771385849223852,3.020126757786896,1.7064311198486724,0.7087104765262109,0.0024536369699394837,0.016180990192503387
0.0,0.007854133418184958,0.006204340781654389,-0.0029399595934043736,0.003376235631289104,0.0024552029858708056,0.005190418593665301,-0.0026816880418525676,0.006261083952541887,3.021611015248276,1.7073216743255002,0.7087104765262109,0.004987162411191534,0.020723407085071366
0.0,0.007717248603526085,0.00650196457700946,-0.006069912865317328,0.009313706038011682,0.0006485285271596228,0.003399794186182265,-0.0037179451905938288,0.006443905751415945,3.021501507396549,1.707255969614464,0.7087104765262109,0.005103121953350961,0.02084259247244699
0.0,0.014329329239594136,0.005155755196392919,-0.019639929647992556,0.022902160344892154,0.007383805496420659,0.0019047729078881888,-0.014783999355738691,0.014985510212582227,3.0267911719054035,1.7104297683197767,0.7087104765262109,0.006016916615699036,0.024858116720396346
0.0,-0.002815883356370395,0.0054486741200272795,-0.023047492275029682,0.018366370858601554,-0.015712279672005117,0.00287079652183082,-0.0073355485566356385,-0.0011004654345567787,3.013075001828632,1.702200066273714,0.7087104765262109,0.002048525054484798,0.012047444340189294
0.0,0.010671213776032277,-0.00017127348201779287,-0.026055017035994606,0.011634280897852185,0.013205508796765632,-0.0028956105420314326,-0.00761702321597086,-0.003977134331959137,3.023864679534554,1.708673872897267,0.7087104765262109,0.002475454565238857,0.018082677459281375
0.0,0.015774655313353772,0.003079790010592179,-0.031593659605477664,0.013029506428879591,0.006170562914924724,0.003165426751601075,-0.010749645976681977,0.0031403676657052342,3.027947432764411,1.7111235248351813,0.7087104765262109,0.0053258122805009646,0.02439959064710307
0.0,0.003288823971372737,0.001978104782139709,-0.02935735212893258,0.00769326145879277,-0.010908365810645658,0.0004382097768436195,-0.004082424444550446,-0.003381819005754883,3.0179587676908266,1.7051303257910306,0.7087104765262109,0.0017783701441993693,0.014084094905858411
0.0,0.004845370844084684,0.0018763417948039246,-0.021244601827790546,0.00787133960599284,0.0018854292698492199,0.0008872894037340702,0.002241279875355519,0.0013320673660189852,3.019204005188996,1.7058774682899323,0.7087104765262109,0.002101059899982332,0.015190748288617613
0.0,-0.009057291715173697,-0.000801254477888492,-0.007406028062124422,-0.00417838004062948,-0.013418125474849912,-0.0017394253752904543,0.009589653400108016,-0.010869018705723394,3.008081875141589,1.6992041902614883,0.7087104765262109,-0.0025743772505859523,0.002616527539061727
0.0,-0.006592308834436732,-0.0007260999926216998,-0.018068132760262458,-0.011168438193293544,0.0015592537092195952,-0.0003254727536774538,-0.01214331031056292,-0.007616815158758486,3.010053861446179,1.7003873820442421,0.7087104765262109,-0.0019452041165756392,0.004546280392372058
0.0,0.0031114327619974017,-0.0006281614977600643,-0.03228480506973547,-0.00936090069747154,0.00904451071299046,-0.0002651115014492144,-0.017830298861525498,0.0001322717668279711,3.017816854723326,1.7050451780105305,0.7087104765262109,0.00043266311399935213,0.011994577876808169
0.0,-0.010835855157239367,-0.0027380044402062803,-0.023541559650436104,-0.03255371613372191,-0.01363614464303703,-0.002423923691326248,0.0022862844053522713,-0.024596950540871104,3.0066590243879365,1.6983504798092965,0.7087104765262109,-0.003969607457840648,-0.0001877431486466529
0.0,-0.011506637907518134,0.0015833412052321954,-0.037693019619422244,-0.03903615798207763,-0.001754368266002703,0.0029523434253353356,-0.018859771899073355,-0.011365499268414007,3.006122398187714,1.698028504089163,0.7087104765262109,-0.001969922495188207,0.002543471195220681
0.0,-0.01964013124477227,0.00014225876442967964,-0.031808120501619144,-0.03011481708776003,-0.009284157128005949,-0.0006494118381864181,-0.001653704806081344,0.0030659171970059563,2.9996156035179102,1.6941244272872809,0.7087104765262109,-0.004642502116530556,-0.004718795571694662
0.0,-0.0057631556744311176,0.0007409578220455457,-0.04622373495155625,-0.041377552109551935,0.011912962445863925,0.0006698284398307058,-0.02077723855026094,-0.01577995758495591,3.0107171839741835,1.7007853755610447,0.7087104765262109,-0.0010126784508406345,0.006276730154976869
0.0,0.010724294621294695,-0.0021706978140197336,-0.0344355056620996,-0.028382062668299977,0.015911134728282702,-0.0025411767250425065,0.002543482299145401,0.006788856624819165,3.023907144210764,1.7086993517029931,0.7087104765262109,0.0014884818021009025,0.016623450652679467
0.0,0.0037453382190049825,0.0006565096858221178,-0.033600081359228026,-0.038478792768430414,-0.005906526940160243,0.0017418585928319847,-0.006051676829548339,-0.014354039500375438,3.0183239790889322,1.705349452629894,0.7087104765262109,0.0012271360154722645,0.013439849411820573
0.0,0.0019538411319057246,0.0020005173701675254,-0.017483653005661966,-0.04060620151597011,-0.0014169632651987601,0.0016722625272564667,0.009396412081720458,-0.007899227662804261,3.016890781419253,1.7044895340280863,0.7087104765262109,0.0014691805567411756,0.013086317388884284
0.0,0.01882302612737969,0.0019297818483727269,-0.001792990163511754,-0.0554145279658761,0.017064569108664537,0.0009295231632889642,0.01219393224101782,-0.02089925667730151,3.030386129415632,1.7125867428259138,0.7087104765262109,0.0054824171947575,0.025853846344098312
0.0,0.017187251211512843,0.0025142626565407473,-0.006724640223687038,-0.050891320029936196,0.00024652769687112056,0.0015493717323543839,-0.005290248092877635,-0.0037889712589415127,3.0290775094829385,1.7118015708662977,0.7087104765262109,0.005382071619033464,0.025049018014165512
0.0,0.0006051634615875483,0.0014398922301066324,0.001990151961615408,-0.05332771945815526,-0.01486336262877401,0.00018276090183625885,0.007369864140565039,-0.010070097432709493,3.0158118392829985,1.7038421687463337,0.7087104765262109,0.0008651853458343853,0.011640853504396859
